step,rg2,perim,cycles,asph
33350000,397127.839289,119376,7363,0.276750
33400000,398008.219345,119465,7354,0.276009
33450000,414594.733495,119354,7289,0.252357
33500000,414940.859050,119488,7137,0.250838
33550000,418135.710317,119494,7172,0.255588
33600000,418438.356384,119463,7211,0.256410
33650000,426760.733878,119481,7261,0.278753
33700000,426385.700278,119542,7244,0.286929
33750000,429197.756274,119649,7241,0.280001
33800000,429796.059505,119448,7278,0.279484
33850000,430316.854030,119399,7309,0.278872
33900000,436646.854735,119569,7301,0.283721
33950000,436282.475141,119566,7271,0.284801
34000000,435828.902834,119682,7243,0.285752
34050000,437126.856746,119673,7285,0.287326
34100000,435977.760417,119569,7376,0.287825
34150000,436986.661183,119810,7214,0.288016
34200000,426515.707910,119508,7354,0.293676
34250000,423899.499668,119650,7315,0.288682
34300000,423369.320890,119622,7224,0.288809
34350000,424356.169148,119812,7164,0.292771
34400000,423975.323698,119790,7195,0.294583
34450000,427309.692450,119967,7148,0.302297
34500000,426726.756160,119781,7312,0.301797
34550000,421792.186457,119801,7236,0.309970
34600000,421250.417674,119757,7231,0.309220
34650000,421158.023578,119793,7254,0.309543
34700000,418436.563346,119689,7360,0.310107
34750000,421214.468916,119732,7287,0.311961
34800000,422298.529173,119946,7281,0.310992
34850000,420597.858600,120007,7248,0.307205
34900000,413764.909090,119805,7250,0.218391
34950000,413665.331952,119666,7155,0.217758
35000000,422974.337862,119701,7213,0.204173
35050000,440068.426974,119687,7180,0.229983
35100000,441033.397930,119913,7082,0.228295
35150000,441710.561057,119875,7039,0.229262
35200000,441206.651439,119877,6996,0.227983
35250000,440661.179713,119894,7028,0.229998
35300000,440503.658270,119802,7137,0.229001
35350000,440339.138599,119752,7107,0.228256
35400000,432951.978189,119758,7137,0.254125
35450000,427434.945117,119822,7215,0.270471
35500000,427093.526606,119702,7272,0.274763
35550000,427236.885327,119713,7191,0.274826
35600000,427511.601541,119660,7264,0.273678
35650000,427848.812136,119541,7314,0.272383
35700000,427208.863656,119491,7455,0.268521
35750000,421690.576168,119712,7295,0.273352
35800000,419300.707086,119671,7306,0.276653
35850000,425932.287520,119784,7322,0.269851
35900000,438040.017477,119835,7204,0.238728
35950000,427002.825389,119883,7198,0.214360
36000000,425968.396435,119877,7120,0.213848
36050000,423989.566777,119666,7250,0.210918
36100000,424084.121970,119710,7282,0.210316
36150000,423514.008922,119766,7178,0.208552
36200000,424303.240328,119792,7178,0.208938
36250000,426750.107139,119768,7250,0.200148
36300000,425270.719618,119950,7120,0.199846
36350000,425200.051962,119686,7222,0.200779
36400000,424880.782125,119658,7262,0.201593
36450000,416508.825078,119409,7289,0.197741
36500000,423488.354515,119279,7361,0.202674
36550000,423493.107855,119354,7303,0.202723
36600000,423720.427200,119448,7214,0.202868
36650000,424092.682943,119527,7143,0.200535
36700000,423660.237250,119513,7211,0.201130
36750000,423833.030404,119427,7227,0.201935
36800000,422946.910386,119414,7297,0.201130
36850000,423512.090435,119402,7372,0.201382
36900000,348276.438969,119416,7269,0.074529
36950000,342834.160100,119454,7218,0.069492
37000000,392607.068221,119377,7294,0.020562
37050000,394224.743526,119570,7252,0.023006
37100000,394153.519739,119609,7238,0.024410
37150000,394682.420157,119562,7189,0.024775
37200000,395226.278703,119527,7271,0.024959
37250000,356999.481548,119353,7351,0.100992
37300000,355128.332492,119372,7312,0.104163
37350000,356273.650707,119370,7242,0.104238
37400000,356462.561420,119309,7298,0.103934
37450000,356637.003938,119321,7323,0.103424
